0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
354.5,70.8999
351.471,127.014
348.974,171.406
346.066,206.338
340.964,233.263
332.109,253.032
323.272,267.08
316.678,277
312.258,284.051
311.299,289.501
312.473,286.482
313.019,284.242
313.986,282.697
317.335,282.193
-3.19761,217.793
0.861298,167.274
3.5441,127.586
4.74732,96.2177
6.49627,71.5677
8.61467,52.292
10.0407,37.1314
10.8588,25.1549
11.4401,15.6691
11.326,7.98577
9.24144,8.30557
7.54605,8.13517
4.85562,7.40315
3.10776,6.44213
1.51773,5.31774
0.731301,4.21545
-1.48082,2.86058
-2.54938,1.54539
-4.31917,0.126809
-6.74296,-1.49037
-8.39621,-3.07
-9.49664,-4.51737
-9.82508,-5.68319
-8.70123,-6.35354
-6.91515,-6.49845
-5.73405,-6.36128
-4.41209,-5.93964
-1.68865,-5.03469
0.870557,-3.76089
3.3643,-2.19105
9.57995,0.343459
14.346,3.3479
16.4882,6.18695
16.364,8.40921
17.0586,10.2876
17.4734,11.8479
16.5589,12.8848
15.7853,13.5012
13.3648,13.4552
10.6682,12.8256
8.40303,11.7353
7.65556,10.6113
7.78318,9.69159
6.51923,8.7057
4.96623,7.59148
4.07982,6.51391
4.10905,5.67734
3.78031,4.95895
3.66837,4.41382
3.83986,4.06993
4.06918,3.88933
4.17874,3.78281
3.87807,3.63472
4.20157,3.60809
4.18444,3.61671
4.05921,3.6176
2.93123,3.39208
1.91851,3.01619
0.71299,2.47677
-0.1206,1.87484
-0.71568,1.26935
-1.47287,0.631166
-1.67293,0.0870669
-2.40158,-0.500891
-4.20337,-1.33125
-6.2084,-2.39385
-8.5386,-3.68575
-9.68614,-4.92703
-9.36146,-5.82922
-9.37246,-6.53528
-8.17024,-6.8469
-6.80504,-6.8069
-6.60312,-6.73022
-6.55173,-6.64295
-5.56471,-6.33703
-5.65658,-6.06762
-5.3504,-5.74081
-4.98176,-5.38099
-4.60192,-5.02414
-3.2811,-4.47426
-2.60607,-3.92517
-2.09187,-3.41237
-4.10467,-3.40903
-7.17955,-4.02244
-8.7386,-4.84617
-8.70126,-5.49571
-7.74745,-5.83116
-7.84021,-6.12599
-7.01985,-6.20593
-7.4419,-6.38267
-8.30516,-6.7112
-8.76557,-7.07715
-12.5421,-8.08199
-19.1009,-10.1316
-21.4077,-12.1991
-22.3586,-14.0442
-23.2364,-15.7163
-22.7389,-16.9524
-21.7929,-17.7698
-21.2351,-18.303
-19.0754,-18.2791
-16.6007,-17.7552
-14.2621,-16.7872
-10.8067,-15.181
-7.48036,-13.1811
-2.39742,-10.5442
1.88979,-7.55843
2.48283,-5.06186
3.10074,-2.96134
3.00337,-1.31238
1.96931,-0.246399
2.01489,0.562355
3.20893,1.39795
3.16959,1.98435
2.97868,2.34385
2.19378,2.36532
1.66961,2.1856
1.56012,2.00718
0.832998,1.70576
-0.19631,1.26085
-0.966653,0.773057
-1.35973,0.303231
-1.34232,-0.09479
-0.145504,-0.172999
2.47816,0.293266
2.56072,0.699646
2.6743,1.05872
3.66997,1.54747
4.08739,2.03756
4.63919,2.5621
5.3836,3.14716
6.15404,3.77774
6.31777,4.31457
6.62286,4.77935
6.60156,5.09058
6.40878,5.29923
5.84118,5.35019
6.2683,5.455
7.02485,5.68119
8.15168,6.07566
9.93875,6.73267
11.8385,7.62167
12.362,8.43407
12.8616,9.17736
12.869,9.77392
13.1274,10.307
12.9586,10.7119
13.8993,11.2147
14.6694,11.7548
15.5205,12.3329
15.6797,12.7888
15.108,12.9984
13.9366,12.9206
12.9363,12.6475
12.3005,12.3018
11.3214,11.8238
8.06045,10.7928
5.86004,9.50779
4.07327,8.10586
2.43353,6.6381
1.49392,5.27254
0.568833,4.00736
-1.98034,2.51053
-3.92734,0.945154
-4.94731,-0.497489
-5.7539,-1.7919
-5.88746,-2.78411
-6.66053,-3.68524
-6.64539,-4.36474
-6.35787,-4.81563
-5.81288,-5.04716
-4.85368,-5.02068
-3.82969,-4.73995
-3.1341,-4.33444
-1.79673,-3.72066
-0.678326,-2.98863
0.150701,-2.23433
0.191027,-1.60622
0.152913,-1.11169
-0.532261,-0.859268
-0.732297,-0.709043
-0.864654,-0.635933
-1.77738,-0.78198
-3.13943,-1.18617
-3.81109,-1.67257
-3.88764,-2.10101
-4.31926,-2.5479
-4.57641,-2.9577
-4.66403,-3.30225
-4.62477,-3.55533
-3.52216,-3.53297
-2.62713,-3.33323
-1.55615,-2.93964
-1.02281,-2.48886
-1.01557,-2.11236
-1.26658,-1.85972
-0.536602,-1.50234
-0.222226,-1.14804
0.0549227,-0.807286
1.27209,-0.292095
1.94606,0.231174
2.8284,0.807037
3.92023,1.46309
4.48871,2.09018
4.65096,2.62415
4.2122,2.96896
4.48394,3.28348
5.29294,3.69014
5.86618,4.12417
5.89772,4.45156
6.03615,4.72669
6.05583,4.93178
5.51321,4.96388
5.10716,4.89614
4.75567,4.76817
4.22155,4.56839
3.85438,4.32929
3.38918,4.0276
3.02183,3.70047
2.78917,3.39156
2.54727,3.09308
2.73146,2.89071
2.69813,2.73379
2.86693,2.65075
2.65902,2.55027
2.55793,2.46115
2.56417,2.39898
2.52938,2.35228
2.52277,2.32148
2.25697,2.24868
1.85863,2.11597
0.977907,1.8297
0.446712,1.49516
0.10172,1.15491
-0.287698,0.809283
-0.496671,0.493161
-0.617543,0.215955
-0.809139,-0.043382
-0.474997,-0.183881
-0.174061,-0.230385
0.0760829,-0.209005
0.384521,-0.111301
0.727198,0.0468062
1.27558,0.290377
1.91384,0.621249
2.63536,1.03474
4.34873,1.7108
5.59298,2.50461
6.56173,3.32623
6.92017,4.04876
7.28551,4.69448
7.30782,5.20889
7.51673,5.65484
7.42644,5.98177
6.9961,6.14354
6.79398,6.21703
6.58391,6.19702
6.91604,6.22071
6.83973,6.20361
7.13473,6.24122
7.78895,6.39431
7.84661,6.52784
7.62596,6.58604
7.43863,6.59708
7.57026,6.64147
8.46645,6.86057
8.89969,7.127
8.98597,7.35028
9.29868,7.59307
9.31445,7.78413
10.3748,8.135
11.7939,8.69828
14.0864,9.61215
14.2503,10.38
13.9295,10.9274
13.4624,11.2526
12.2921,11.2694
11.2872,11.08
9.81246,10.6268
8.51616,10.0046
7.85905,9.35271
6.89093,8.60708
6.20458,7.82408
5.23188,6.99961
5.28758,6.35807
4.95206,5.78777
5.307,5.42764
5.723,5.24432
6.03706,5.19215
5.93212,5.15726
5.62074,5.08118
5.1927,4.95551
4.69487,4.77014
4.2438,4.55252
3.78183,4.28483
3.73474,4.06847
3.42151,3.82511
2.8298,3.50315
2.51524,3.17592
0.895151,2.59238
-0.186,1.916
-1.10123,1.20104
-1.2365,0.612709
-1.65568,0.0678965
-2.0587,-0.438637
-2.18332,-0.867777
-2.58876,-1.28545
-3.02241,-1.69361
-3.43655,-2.09621
-7.36852,-3.1699
-9.04389,-4.3407
-9.43444,-5.3358
-9.47683,-6.13745
-9.53768,-6.78194
-9.56116,-7.29358
-10.9014,-7.96826
-10.8464,-8.4883
-10.2528,-8.77629
-9.74473,-8.89618
-8.60184,-8.67908
-7.61253,-8.27155
-6.76811,-7.76826
-5.00061,-7.01122
-3.88504,-6.18116
-2.9489,-5.32938
-2.19962,-4.46932
-1.37641,-3.61782
-0.189236,-2.71192
1.51366,-1.65754
2.79499,-0.58231
4.05363,0.508356
4.64368,1.48077
5.06111,2.30422
5.529,3.03261
5.50776,3.59096
5.09607,3.93922
4.39423,4.05978
3.89629,4.03115
3.50776,3.89397
3.18099,3.69135
3.07085,3.4802
2.7496,3.23436
2.29412,2.93762
1.60777,2.55292
1.4678,2.21762
1.31222,1.9271
1.55785,1.75888
1.87038,1.69751
2.12532,1.70774
2.21118,1.74012
2.77923,1.88199
3.05511,2.05757
3.18386,2.23356
3.3662,2.42556
3.54598,2.61812
3.84527,2.83537
4.11262,3.05737
4.46477,3.29868
5.14631,3.62257
5.34387,3.91934
5.42462,4.16072
5.56182,4.37533
5.70171,4.57223
5.83034,4.75156
5.78402,4.88191
6.03772,5.03049
6.36634,5.20934
6.79034,5.42966
7.71232,5.77568
8.99249,6.30428
9.12014,6.75096
9.2042,7.12217
9.70641,7.51657
9.79867,7.84779
10.3746,8.22894
10.8983,8.63316
11.5604,9.0819
12.2099,9.56168
12.635,10.0107
13.4654,10.5085
14.8088,11.1728
16.2858,11.9977
18.261,13.0419
18.6381,13.9507
19.6081,14.8594
22.9448,16.2424
28.6945,18.4846
33.3807,21.2016
34.6223,23.6144
34.1603,25.4344
34.3348,26.8965
32.9735,27.7622
31.9503,28.2076
27.1268,27.5912
20.8091,25.8137
17.5675,23.6717
14.9799,21.3171
12.172,18.7713
8.15721,15.905
4.98518,12.9874
2.47758,10.1481
0.803701,7.57113
-1.06986,5.1568
-3.10954,2.92099
-4.13232,1.06346
-5.26335,-0.579163
-5.45485,-1.87599
-5.24871,-2.81193
-4.73496,-3.37171
-2.16148,-3.23672
0.276395,-2.5873
2.47417,-1.59227
5.47211,-0.156416
8.64042,1.66973
10.0656,3.43765
10.871,5.03735
11.6161,6.47024
12.3793,7.76476
14.9385,9.3012
16.9613,10.8796
18.6642,12.4306
21.0663,14.1046
22.707,15.7076
23.4848,17.0775
26.7262,18.7911
27.2584,20.2511
27.2326,21.3979
28.0159,22.4557
30.057,23.6551
30.385,24.6369
30.3075,25.3702
30.0841,25.8606
29.4048,26.0818
26.7968,25.7205
23.6935,24.7411
20.7845,23.3644
18.923,21.8913
17.6265,20.4367
16.6778,19.0395
12.7785,17.1348
9.85989,15.029
6.87053,12.7512
5.36826,10.6432
3.54117,8.6473
2.19447,6.84792
1.5924,5.35048
1.32823,4.13966
0.945937,3.12239
1.09781,2.35932
1.05616,1.82427
0.564798,1.36064
2.81034,1.50303
4.72208,2.03156
5.68758,2.68672
6.58532,3.41931
7.34198,4.16965
6.95168,4.69753
6.33815,5.00534
5.71572,5.12384
0.000905347,4.07657
-2.65087,2.71896
-5.13457,1.0879
-6.56969,-0.545025
-8.01328,-2.16082
-6.17273,-3.10462
-5.31073,-3.70351
-6.98616,-4.50932
-7.76176,-5.29592
-7.03752,-5.76699
-6.94434,-6.00248
-6.70718,-6.08649
-6.10025,-5.97898
-5.47934,-5.73797
-5.26428,-5.47115
-4.95802,-5.23596
-5.35839,-5.1464
-5.04132,-4.97536
-5.23129,-4.85986
-5.16991,-4.77074
-2.93293,-4.25405
-1.3798,-3.53517
-1.07981,-2.91309
-0.507728,-2.31435
-0.301551,-1.79874
0.101362,-1.31225
1.20631,-0.693466
1.42153,-0.162206
2.20502,0.42358
3.57912,1.16571
5.87733,2.17102
7.02721,3.17189
8.93712,4.34812
10.7184,5.63308
12.3496,6.98286
13.626,8.30931
15.9829,9.81812
17.8147,11.3869
18.9955,12.8613
18.3457,13.8813
17.9306,14.5649
17.3293,14.9669
17.1654,15.2147
16.5436,15.2503
16.107,15.1564
15.8131,14.9952
15.0056,14.654
13.3767,14.016
11.7684,13.1585
9.14437,11.9617
6.09869,10.4041
4.16862,8.78484
3.42298,7.34384
2.74001,6.0678
2.22571,4.95349
1.87806,3.99882
1.99883,3.27658
1.39015,2.61203
0.97116,2.03113
0.936347,1.6158
1.22296,1.40626
1.58833,1.35316
2.37244,1.48351
2.47665,1.62329
2.5949,1.76982
2.89278,1.95408
2.99215,2.11877
3.50343,2.36585
3.88399,2.64862
4.06093,2.91098
4.46443,3.1954
4.83965,3.49014
5.85992,3.91315
6.44311,4.36596
6.18406,4.67385
5.75322,4.82761
5.65273,4.92837
5.55018,4.9775
5.6854,5.03567
5.84241,5.10981
5.90904,5.17378
6.15678,5.26645
6.33027,5.35338
6.42353,5.42904
6.18515,5.44746
5.76539,5.3875
5.64537,5.31768
5.74229,5.28341
6.05384,5.3154
6.16881,5.36062
6.1668,5.39496
6.52678,5.48911
6.87198,5.62974
6.84091,5.73403
6.8749,5.82938
7.43108,6.02591
8.29405,6.35831
9.61089,6.88551
10.3116,7.44072
11.2011,8.06032
12.452,8.80622
13.4565,9.59612
14.5139,10.4321
13.5191,10.9026
12.8902,11.1525
12.7861,11.3196
12.1151,11.3006
11.7645,11.187
10.7281,10.8738
10.1737,10.4932
9.22131,9.97142
8.53185,9.39453
8.75424,8.95479
8.63194,8.5999
8.40266,8.28364
8.22831,7.99799
7.59605,7.65743
7.11648,7.2966
6.78792,6.96448
6.67399,6.68791
6.44887,6.44207
6.51053,6.27254
6.21219,6.07248
6.03107,5.87883
5.98907,5.72043
4.4404,5.28772
3.59218,4.78549
3.05081,4.28573
2.33481,3.74978
2.40421,3.33734
2.42548,3.01648
2.75382,2.82413
3.37205,2.80031
5.41429,3.19359
11.5132,4.7289
15.8999,6.86774
19.8676,9.39058
22.5573,11.9584
25.1862,14.5538
27.1505,17.0215
30.9324,19.7516
33.9712,22.5364
36.161,25.1889
38.2661,27.6881
38.7836,29.6599
39.1642,31.2194
38.1726,32.1833
36.2302,32.5083
36.6753,32.8008
41.6794,33.9935
47.6396,36.0585
50.1331,38.1439
52.0114,40.1408
58.0373,42.8984
60.5441,45.5946
62.2149,48.0777
63.1571,50.2738
61.1039,51.6618
53.0015,51.1421
40.4666,48.112
32.4439,43.9553
29.022,39.892
24.7705,35.7508
17.6986,30.894
14.1766,26.2504
10.3583,21.7359
5.29537,17.0915
4.30317,13.2216
3.45648,10.1304
4.66312,8.16794
2.35433,6.30849
3.54516,5.13258
4.63829,4.50178
5.4785,4.31705
2.4522,3.63964
2.35821,3.16091
2.25739,2.86649
2.00596,2.60197
1.77473,2.3623
3.2658,2.44286
3.83166,2.67006
4.52468,2.96485
5.20627,3.31353
6.50709,3.83459
8.49264,4.71354
9.18254,5.5567
8.90742,6.17836
8.89142,6.6779
8.70993,7.04619
7.67495,7.10181
6.97025,6.99321
7.12017,6.92144
6.30369,6.68608
5.57834,6.3248
5.46095,5.96965
5.40366,5.65926
5.85437,5.507
5.38581,5.29182
2.93527,4.63346
-0.502281,3.4415
-7.61017,1.08148
-11.813,-1.65032
-13.476,-4.15082
-15.0094,-6.44234
-15.062,-8.28355
-14.3621,-9.6153
-13.509,-10.5198
-12.9833,-11.1281
-11.975,-11.3605
-11.1849,-11.3146
-10.4591,-10.9801
-9.13089,-10.3566
-8.77013,-9.7499
-7.4437,-8.96633
-5.65508,-7.98063
-4.52767,-6.98161
-3.38386,-5.97196
-2.34079,-4.96691
-0.874187,-3.89121
0.389355,-2.7949
2.01023,-1.60927
3.10566,-0.470196
3.89365,0.590911
4.4883,1.53024
5.24441,2.39452
5.16026,3.0449
5.38797,3.58618
4.92447,3.90411
5.0563,4.15332
5.09468,4.33323
4.83978,4.39137
4.92726,4.43185
6.88379,4.83862
9.14943,5.6044
10.7666,6.52422
12.395,7.58757
13.9632,8.74699
16.0142,10.0947
17.4001,11.4472
18.2247,12.6933
17.3587,13.5224
16.7025,14.0526
16.1477,14.3238
15.7802,14.4186
15.0623,14.3161
14.046,13.9959
12.8771,13.4723
12.25,12.884
11.5182,12.2371
10.678,11.5339
8.8081,10.616
7.2636,9.58684
6.40931,8.60457
5.98404,7.74158
5.44488,6.95878
5.57908,6.38121
5.45928,5.92029
5.24872,5.52291
5.1619,5.20335
5.61775,5.05692
6.34446,5.12528
6.66343,5.27692
7.06213,5.49633
7.45468,5.75949
8.08646,6.10796
8.50214,6.46698
9.17332,6.89101
9.73574,7.34724
9.85018,7.73698
10.1265,8.09425
12.1092,8.761
13.1714,9.49998
13.9077,10.2299
14.6029,10.9444
15.0002,11.5819
15.4275,12.1684
15.4913,12.636
15.1976,12.9392
14.2403,12.9879
13.398,12.8525
12.7642,12.5748
14.1541,12.6078
15.1476,12.8171
15.1481,12.9697
15.3855,13.1307
17.0835,13.59
19.0291,14.3451
20.5511,15.26
23.4553,16.5932
24.5494,17.8967
25.1024,19.0637
27.7424,20.4955
30.4286,22.1568
28.0865,23.0175
26.7388,23.4313
25.4043,23.4591
24.8208,23.3228
23.583,22.9335
22.5322,22.3495
22.3795,21.8283
21.4118,21.2059
20.0458,20.3782
18.0731,19.2637
16.0772,18.0232
14.0532,16.655
12.5334,15.2851
14.6531,14.6257
15.6587,14.3259
17.3274,14.4423
18.3196,14.7372
17.3753,14.805
17.0304,14.8196
17.504,14.9684
17.3936,15.1081
16.815,15.1477
16.7612,15.2013
16.0677,15.0599
15.1029,14.7322
14.712,14.3561
13.8693,13.8653
13.5189,13.4229
13.9433,13.1613
15.8338,13.3199
17.0563,13.6936
17.88,14.1698
17.0043,14.3768
16.8447,14.5253
16.9078,14.6775
17.0217,14.8304
17.1385,14.9942
17.264,15.1578
16.7854,15.1839
17.1601,15.2391
17.4804,15.3211
17.4748,15.3679
16.8019,15.2895
16.8081,15.2315
16.9259,15.2073
17.1815,15.2366
17.4445,15.3101
18.051,15.4876
20.9628,16.2222
25.4518,17.6996
33.2248,20.4292
37.1865,23.4054
39.554,26.2743
41.896,29.0377
45.4075,31.9482
51.2603,35.4416
55.2139,39.0215
56.6279,42.1551
57.3935,44.7526
59.9961,47.2547
63.181,49.7265
66.2188,52.2264
76.1965,56.171
70.8574,58.2085
57.3261,57.0569
46.5189,53.8485
37.5598,49.4051
28.9344,44.0949
21.3946,38.3223
4.73759,30.3169
-6.08303,21.6801
-13.0816,13.3058
-19.5931,5.08969
-24.7608,-2.40206
-28.2587,-8.80445
-26.4304,-13.3286
-23.948,-16.2591
-18.3372,-17.2961
-14.2385,-17.144
-8.69831,-15.5566
-3.68084,-13.0508
0.274433,-10.1048
3.93739,-6.87564
7.35345,-3.49809
11.1198,0.0323396
14.5385,3.50116
17.7712,6.86945
20.3376,9.95687
21.4298,12.5572
27.7436,15.7813
32.826,19.2693
37.5687,22.9233
42.0154,26.6571
46.1292,30.3936
47.6708,33.6103
49.8309,36.5422
51.5815,39.1684
52.4107,41.3801
47.0797,42.0598
41.8079,41.4137
38.4983,40.1257
35.0989,38.3135
31.1765,35.9839
28.3682,33.4701
25.7747,30.9073
24.6544,28.5866
24.9526,26.7521
25.8167,25.4395
25.4382,24.4282
26.7092,23.9866
30.165,24.3956
33.9581,25.5543
40.6116,27.8962
45.6852,30.8448
46.8422,33.4908
49.0906,36.0813
51.7172,38.6726
53.3866,41.061
57.4423,43.791
62.1872,46.8966
67.1957,50.3087
68.8601,53.2897
69.9759,55.7548
70.1822,57.6592
65.6559,58.2526
54.059,56.3597
47.1555,53.4082
36.0397,48.7881
31.1591,44.0287
30.1875,39.925
29.9326,36.4835
29.2181,33.5517
28.6265,31.0639
22.5011,27.8442
10.7195,23.0093
-9.11405,15.4237
-19.4833,7.42967
-24.9108,0.187622
-22.2784,-4.97472
-25.7754,-9.78312
-27.6193,-13.9932
-37.9011,-19.4022
-43.2083,-24.7782
-47.329,-29.7716
-43.771,-32.8016
-40.076,-34.0608
-35.8281,-33.9959
-31.1718,-32.8961
-21.1275,-30.064
-12.7891,-26.0555
-4.17454,-21.0862
4.77066,-15.1009
11.7424,-8.80434
17.2148,-2.58412
27.3782,4.34833
34.8731,11.3139
41.2144,18.0634
45.8622,24.2926
49.3718,29.7621
53.609,34.8062
56.0439,39.1434
53.5865,41.9295
49.7641,43.2443
46.7888,43.5835
44.2351,43.1259
43.4236,42.4365
43.3228,41.7287
41.5625,40.7106
40.3181,39.5718
38.4754,38.2013
36.9589,36.7493
33.9772,35.0441
34.3286,33.8323
35.3798,33.137
37.3879,33.0373
41.8554,33.8684
44.7847,35.1213
47.0297,36.6104
50.5643,38.5354
58.3089,41.6638
66.191,45.7756
74.8253,50.8559
84.6933,56.8861
92.7912,63.3074
100.559,69.9547
106.294,76.3238
119.645,84.0262
131.054,92.4218
140.151,100.882
150.544,109.562
146.962,115.621
148.511,120.592
147.097,124.074
138.165,124.9
128.449,123.45
126.852,121.848
127.488,120.406
133.838,120.278
144.193,122.052
145.016,123.411
153.679,126.309
169.556,131.769
188.662,139.989
192.067,147.437
182.637,151.719
159.834,150.618
150.968,147.95
150.392,145.564
140.164,141.388
138.713,137.738
143.853,135.661
150.828,135.053
157.186,135.428
158.576,135.933
169.173,138.659
187.241,144.943
191.188,150.95
198.249,157.18
206.189,163.972
217.856,171.77
222.721,178.871
201.103,180.078
185.125,177.712
151.676,169.1
119.479,155.542
97.2301,139.859
89.0102,125.584
70.7796,110.365
56.8659,95.2376
58.8937,83.2904
54.5666,72.7627
50.2297,63.9375
45.1952,56.2135
29.8532,47.6842
21.3453,39.8506
3.5984,30.5122
-0.146718,22.4689
0.568289,16.5688
-1.67226,11.6994
-9.95445,6.10391
-18.0301,0.1053
-17.2428,-4.443
-12.0485,-6.93465
-4.93637,-7.17609
1.51993,-5.89527
7.04946,-3.3836
8.13002,-1.07772
14.3381,1.99324
14.8532,4.60114
3.25979,4.54664
-10.4187,1.94077
-15.681,-1.21329
-21.1474,-4.94137
-32.6699,-10.3811
-61.6625,-20.67
-89.4294,-34.5733
-85.4152,-44.9163
-73.8855,-51.018
-67.1434,-54.5621
-15.2723,-46.7741
12.046,-34.7864
45.7985,-18.3326
67.3134,-0.749281
87.1039,17.5229
87.1282,32.7682
83.3489,44.8048
92.9939,56.2769
114.759,69.5599
126.671,82.4241
133.38,92.9432
146.067,103.309
143.311,110.326
130.191,112.854
127.787,113.97
129.839,115.273
159.373,122.303
175.852,131.016
202.533,142.855
225.779,156.719
232.499,169.011
234.543,178.981
253.768,190.86
282.743,206.441
317.132,225.835
363.59,250.598
383.912,273.838
414.108,298.116
426.851,319.513
413.427,333.448
400.565,341.878
374.518,343.37
340.157,337.278
317.395,327.229
299.919,314.957
293.389,302.835
282.27,290.478
264.632,276.416
245.55,261.076
227.322,245.447
221.076,231.971
212.411,220.016
216.437,211.995
233.629,209.506
220.139,205.192
209.708,199.795
169.763,187.727
145.658,173.63
139.234,161.478
133.877,151.076
100.586,136.23
74.2442,119.271
46.9915,100.168
23.868,79.8905
5.11374,60.2077
-31.9637,37.27
-123.518,1.46679
-149.964,-31.9474
-170.992,-62.7464
-183.721,-89.8163
-154.461,-104.905
-144.194,-114.357
-134.422,-119.379
-140.105,-124.037
-142.375,-127.814
-126.821,-126.929
-121.706,-123.232
-93.707,-114.107
-67.9999,-101.213
-6.97882,-78.421
34.7386,-52.472
65.6655,-25.748
105.76,3.44038
131.368,32.0346
154.901,59.6654
167.772,84.0102
175.246,104.871
185.415,122.992
193.109,138.476
203.477,151.626
221.116,164.778
246.447,179.701
257.409,192.972
260.403,203.637
313.032,222.189
363.262,246.801
411.205,275.918
435.595,303.872
453.902,329.731
454.855,350.386
445.027,364.566
440.467,374.454
456.058,385.247
460.108,394.627
454.876,399.954
438.279,399.818
389.498,388.924
353.325,372.45
328.506,353.913
292.426,331.848
260.519,308.025
262.648,289.491
259.57,273.713
279.474,264.984
313.352,264.889
354.989,273.497
392.469,288.927
431.688,309.892
461.326,333.124
454.881,351.196
450.475,365.457
469.51,380.627
457.987,390.525
404.571,387.332
329.722,369.081
235.767,334.795
201.251,299.658
172.214,264.899
196.551,241.322
257.236,234.737
285.251,235.166
308.746,239.799
348.257,251.655
381.801,268.997
388.564,285.829
409.462,305.493
411.245,322.321
429.062,339.971
491.799,366.116
568.542,401.077
663.124,447.361
740.31,499.32
772.055,546.388
819.574,592.826
907.098,647.337
969.576,702.991
1020.99,757.76
1079.04,812.802
1132.37,866.154
1351.44,951.002
1786.62,1103.88
1987.97,1264.8
1996.5,1394.56
1996.01,1497.25
2084.15,1595.15
2173.32,1689.97
2134.77,1757
2076.09,1797.65
2093.38,1832.48
2220.56,1881.07
2258.86,1918.26
2251.82,1942.28
2070.03,1924.96
1740.05,1845.11
1409.68,1713.27
997.164,1523.37
724.771,1317.81
413.183,1092.3
158.238,860.533
129.887,666.718
78.6111,500.588
-80.8148,335.95
-238.658,176.575
-496.504,4.59173
-601.946,-146.988
-699.857,-278.976
-626.768,-364.099
-498.237,-399.8
-332.855,-389.809
-75.9225,-329.821
152.714,-235.002
262.322,-133.802
214.931,-58.9302
128.681,-10.7455
115.67,27.4643
-6.50022,35.7008
-3.58273,41.3038
15.5932,46.8612
0.942905,44.8256
-32.8401,30.9229
-253.37,-29.2151
-457.976,-120.601
-638.314,-228.759
-758.334,-337.437
-731.241,-418.682
-782.987,-491.403
-838.341,-560.714
-882.221,-625.35
-848.17,-669.934
-825.997,-700.442
-825.941,-720.1
-773.696,-720.985
-699.538,-702.988
-617.88,-669.681
-628.027,-645.647
-613.837,-622.47
-657.531,-611.479
-723.338,-614.905
-717.9,-617.29
-769.044,-629.903
-902.57,-666.699
-931.584,-703.061
-960.461,-739.519
-909.37,-760.22
-817.143,-758.118
-750.643,-743.441
-715.858,-723.804
-612.588,-686.027
-552.431,-643.891
-403.74,-579.346
-217.41,-487.576
-52.5294,-380.561
157.536,-252.316
298.352,-122.654
450.975,9.62002
591.956,142.207
632.845,255.708
599.236,337.569
598.8,401.678
569.657,443.944
516.241,463.072
523.746,476.335
540.884,485.862
502.732,482.829
506.777,477.934
502.057,470.046
524.974,467.442
512.808,463.646
501.894,458.437
431.86,440.888
322.087,406.042
184.872,350.56
77.2521,284.283
-47.9695,207.037
-94.5613,135.834
-169.851,63.9154
-215.33,-3.20749
-325.731,-78.7247
-407.508,-155.26
-462.668,-226.015
-538.907,-295.51
-562.742,-352.927
-525.991,-389.199
-458.71,-402.071
-393.552,-398.336
-348.213,-384.664
-290.356,-361.178
-269.978,-335.943
-250.278,-310.059
-248.496,-287.811
-257.751,-270.226
-243.701,-252.836
-287.399,-248.453
-324.197,-253.751
-341.77,-262.903
-362.79,-275.403
-363.03,-286.693
-333.408,-290.238
-353.597,-297.535
-369.882,-306.668
-391.275,-318.054
-370.639,-323.338
-337.09,-319.916
-318.157,-312.602
-302.354,-303.213
-260.287,-286.837
-143.191,-250.312
-51.7002,-203.43
35.12,-148.126
132.507,-84.0564
184.929,-21.8567
225.142,35.5024
277.645,91.1698
334.135,146.595
415.849,206.939
478.92,266.925
520.222,320.659
555.201,368.678
638.515,421.891
607.4,456.147
608.167,482.58
577.108,496.651
567.393,504.837
564.856,509.665
548.026,508.407
509.105,498.262
478.621,483.162
